label,climate,shape,flowering,colour,height
Cureleaf,arid,round,True,green,3.38
Cureleaf,arid,round,True,green,3.17
Cureleaf,arid,round,True,green,3.29
Cureleaf,arid,round,True,green,3.39
Cureleaf,arid,round,True,yellow,4.06
Cureleaf,arid,round,True,green,5.97
Cureleaf,arid,round,True,yellow,4.74
Cureleaf,arid,round,True,green,4.24
Cureleaf,arid,round,True,yellow,5.65
Cureleaf,arid,round,True,yellow,3.35
Cureleaf,arid,round,True,yellow,5.74
Cureleaf,arid,round,True,green,3.22
Cureleaf,arid,round,True,yellow,4.57
Cureleaf,arid,round,True,green,4.54
Cureleaf,arid,round,True,green,5.92
Cureleaf,arid,round,True,green,4.59
Cureleaf,arid,round,True,yellow,5.3
Cureleaf,arid,round,True,green,4.74
Cureleaf,arid,round,True,yellow,4.61
Cureleaf,arid,round,True,green,3.38
Cureleaf,arid,round,True,yellow,3.95
Cureleaf,arid,round,True,yellow,5.6
Cureleaf,arid,round,True,green,5.06
Cureleaf,arid,round,True,green,5.95
Cureleaf,arid,round,True,yellow,4.46
Cureleaf,arid,round,True,green,5.86
Cureleaf,arid,round,True,green,5.72
Cureleaf,arid,round,True,yellow,5.23
Cureleaf,arid,round,True,green,3.63
Cureleaf,arid,round,True,green,4.43
Cureleaf,arid,round,True,yellow,4.59
Cureleaf,arid,round,True,green,5.5
Cureleaf,arid,round,True,yellow,5.99
Cureleaf,arid,round,True,yellow,4.8
Cureleaf,arid,round,True,yellow,5.96
Cureleaf,arid,round,True,green,5.75
Cureleaf,arid,round,True,green,5.64
Cureleaf,arid,round,True,yellow,3.02
Cureleaf,arid,round,True,green,5.87
Cureleaf,arid,round,True,green,5.73
Cureleaf,arid,round,True,yellow,3.56
Cureleaf,arid,round,True,green,5.03
Cureleaf,arid,round,True,yellow,4.47
Cureleaf,arid,round,True,yellow,3.48
Cureleaf,arid,round,True,green,4.57
Cureleaf,arid,round,True,green,3.59
Cureleaf,arid,round,True,yellow,4.94
Cureleaf,arid,round,True,green,5.9
Cureleaf,arid,round,True,green,3.4
Cureleaf,arid,round,True,yellow,4.41
Cureleaf,arid,round,True,yellow,4.25
Cureleaf,arid,round,True,green,4.78
Cureleaf,arid,round,True,yellow,5.8
Cureleaf,arid,round,True,green,5.62
Cureleaf,arid,round,True,yellow,4.7
Cureleaf,arid,round,True,yellow,3.65
Cureleaf,arid,round,True,yellow,4.48
Cureleaf,arid,round,True,green,3.11
Cureleaf,arid,round,True,green,4.12
Cureleaf,arid,round,True,yellow,3.54
Cureleaf,arid,round,True,green,4.12
Cureleaf,arid,round,True,yellow,3.74
Cureleaf,arid,round,True,green,5.73
Cureleaf,arid,round,True,yellow,3.45
Cureleaf,arid,round,True,green,3.96
Cureleaf,arid,round,True,green,3.23
Cureleaf,arid,round,True,green,4.53
Cureleaf,arid,round,True,green,5.89
Cureleaf,arid,round,True,yellow,5.17
Cureleaf,arid,round,True,green,4.64
Cureleaf,arid,round,True,yellow,3.92
Cureleaf,arid,round,True,green,3.26
Cureleaf,arid,round,True,green,3.81
Cureleaf,arid,round,True,yellow,4.28
Cureleaf,arid,round,True,yellow,4.09
Cureleaf,arid,round,True,green,3.52
Cureleaf,arid,round,True,green,5.01
Cureleaf,arid,round,True,green,3.3
Cureleaf,arid,round,True,yellow,5.64
Cureleaf,arid,round,True,yellow,3.67
Cureleaf,arid,round,True,yellow,5.66
Cureleaf,arid,round,True,yellow,5.82
Cureleaf,arid,round,True,yellow,5.43
Cureleaf,arid,round,True,green,4.76
Cureleaf,arid,round,True,yellow,3.91
Cureleaf,arid,round,True,green,5.27
Cureleaf,arid,round,True,green,5.64
Cureleaf,arid,round,True,yellow,3.13
Cureleaf,arid,round,True,green,3.04
Cureleaf,arid,round,True,yellow,4.47
Cureleaf,arid,round,True,green,4.48
Cureleaf,arid,round,True,green,5.78
Cureleaf,arid,round,True,green,4.47
Cureleaf,arid,round,True,yellow,3.87
Cureleaf,arid,round,True,green,3.43
Cureleaf,arid,round,True,green,5.99
Cureleaf,arid,round,True,yellow,3.12
Cureleaf,arid,round,True,green,4.21
Cureleaf,arid,round,True,yellow,4.57
Cureleaf,arid,round,True,yellow,3.47
Cureleaf,arid,round,True,green,5.81
Cureleaf,arid,round,True,yellow,3.83
Cureleaf,arid,round,True,green,4.47
Cureleaf,arid,round,True,yellow,5.36
Cureleaf,arid,round,True,yellow,4.51
Cureleaf,arid,round,True,green,5.18
Cureleaf,arid,round,True,green,3.66
Cureleaf,arid,round,True,yellow,4.84
Cureleaf,arid,round,True,green,3.4
Cureleaf,arid,round,True,green,3.3
Cureleaf,arid,round,True,yellow,5.41
Cureleaf,arid,round,True,green,3.29
Cureleaf,arid,round,True,green,3.3
Cureleaf,arid,round,True,yellow,4.59
Cureleaf,arid,round,True,green,3.87
Cureleaf,arid,round,True,yellow,3.84
Cureleaf,arid,round,True,green,4.79
Cureleaf,arid,round,True,yellow,4.2
Cureleaf,arid,round,True,yellow,3.87
Cureleaf,arid,round,True,green,3.09
Cureleaf,arid,round,True,green,4.25
Cureleaf,arid,round,True,yellow,4.58
Cureleaf,arid,round,True,yellow,5.29
Cureleaf,arid,round,True,green,3.53
Cureleaf,arid,round,True,yellow,3.2
Cureleaf,arid,round,True,yellow,5.54
Cureleaf,arid,round,True,yellow,3.42
Cureleaf,arid,round,True,green,4.92
Cureleaf,arid,round,True,yellow,4.91
Cureleaf,arid,round,True,green,4.89
Cureleaf,arid,round,True,yellow,5.82
Cureleaf,arid,round,True,green,3.42
Cureleaf,arid,round,True,green,4.55
Cureleaf,arid,round,True,yellow,3.29
Cureleaf,arid,round,True,green,4.34
Cureleaf,arid,round,True,yellow,4.68
Cureleaf,arid,round,True,green,3.51
Cureleaf,arid,round,True,green,5.7
Cureleaf,arid,round,True,yellow,5.08
Cureleaf,arid,round,True,green,5.02
Cureleaf,arid,round,True,yellow,5.87
Cureleaf,arid,round,True,yellow,4.28
Cureleaf,arid,round,True,yellow,3.92
Cureleaf,arid,round,True,yellow,4.32
Cureleaf,arid,round,True,yellow,5.64
Cureleaf,arid,round,True,yellow,3.98
Cureleaf,arid,round,True,yellow,4.01
Cureleaf,arid,round,True,green,3.74
Cureleaf,arid,round,True,green,3.38
Cureleaf,arid,round,True,green,3.95
Cureleaf,arid,round,True,yellow,5.8
Cureleaf,arid,round,True,green,5.27
Cureleaf,arid,round,True,green,3.43
Cureleaf,arid,round,True,green,5.1
Cureleaf,arid,round,True,green,3.13
Cureleaf,arid,round,True,yellow,4.91
Cureleaf,arid,round,True,yellow,4.44
Cureleaf,arid,round,True,green,3.16
Cureleaf,arid,round,True,yellow,4.41
Cureleaf,arid,round,True,green,5.92
Cureleaf,arid,round,True,green,3.36
Cureleaf,arid,round,True,green,5.63
Cureleaf,arid,round,True,yellow,5.2
Cureleaf,arid,round,True,green,3.45
Cureleaf,arid,round,True,yellow,4.16
Cureleaf,arid,round,True,yellow,4.72
Cureleaf,arid,round,True,yellow,4.02
Cureleaf,arid,round,True,yellow,3.75
Cureleaf,arid,round,True,yellow,4.5
Cureleaf,arid,round,True,yellow,4.3
Cureleaf,arid,round,True,green,4.51
Cureleaf,arid,round,True,yellow,3.79
Cureleaf,arid,round,True,yellow,5.28
Cureleaf,arid,round,True,green,5.48
Cureleaf,arid,round,True,yellow,5.63
Cureleaf,arid,round,True,yellow,3.33
Cureleaf,arid,round,True,green,3.21
Cureleaf,arid,round,True,yellow,5.47
Cureleaf,arid,round,True,yellow,3.08
Cureleaf,arid,round,True,yellow,5.81
Cureleaf,arid,round,True,green,3.34
Cureleaf,arid,round,True,green,3.96
Cureleaf,arid,round,True,green,3.46
Cureleaf,arid,round,True,yellow,4.76
Cureleaf,arid,round,True,yellow,4.14
Cureleaf,arid,round,True,green,5.88
Cureleaf,arid,round,True,green,5.49
Cureleaf,arid,round,True,yellow,4.46
Cureleaf,arid,round,True,green,3.68
Cureleaf,arid,round,True,yellow,4.24
Cureleaf,arid,round,True,green,4.77
Cureleaf,arid,round,True,green,3.45
Cureleaf,arid,round,True,green,3.29
Cureleaf,arid,round,True,yellow,4.52
Cureleaf,arid,round,True,yellow,4.63
Cureleaf,arid,round,True,green,3.21
Cureleaf,arid,round,True,green,4.23
Cureleaf,arid,round,True,yellow,3.33
Cureleaf,arid,round,True,yellow,3.57
Cureleaf,arid,round,True,yellow,4.33
Cureleaf,arid,round,True,green,5.46
Cureleaf,arid,round,True,yellow,5.45
Cureleaf,arid,round,True,green,4.75
Cureleaf,arid,round,True,green,4.46
Cureleaf,arid,round,True,green,3.87
Cureleaf,arid,round,True,yellow,3.73
Cureleaf,arid,round,True,yellow,3.53
Cureleaf,arid,round,True,green,4.01
Cureleaf,arid,round,True,yellow,3.31
Cureleaf,arid,round,True,green,5.88
Cureleaf,arid,round,True,green,5.33
Cureleaf,arid,round,True,green,3.82
Cureleaf,arid,round,True,yellow,3.87
Cureleaf,arid,round,True,green,3.97
Cureleaf,arid,round,True,green,3.78
Cureleaf,arid,round,True,green,3.32
Cureleaf,arid,round,True,yellow,3.11
Cureleaf,arid,round,True,green,3.58
Cureleaf,arid,round,True,yellow,4.52
Cureleaf,arid,round,True,green,3.25
Cureleaf,arid,round,True,yellow,4.0
Cureleaf,arid,round,True,green,4.18
Cureleaf,arid,round,True,green,5.46
Cureleaf,arid,round,True,yellow,3.92
Cureleaf,arid,round,True,green,4.09
Cureleaf,arid,round,True,green,4.43
Cureleaf,arid,round,True,yellow,5.41
Cureleaf,arid,round,True,yellow,4.38
Cureleaf,arid,round,True,green,4.79
Cureleaf,arid,round,True,green,4.65
Cureleaf,arid,round,True,green,4.26
Cureleaf,arid,round,True,green,3.62
Cureleaf,arid,round,True,green,5.97
Cureleaf,arid,round,True,yellow,5.78
Cureleaf,arid,round,True,yellow,3.73
Cureleaf,arid,round,True,yellow,4.48
Cureleaf,arid,round,True,yellow,5.39
Cureleaf,arid,round,True,green,5.4
Cureleaf,arid,round,True,yellow,4.75
Cureleaf,arid,round,True,green,4.2
Cureleaf,arid,round,True,green,4.04
Cureleaf,arid,round,True,yellow,5.91
Cureleaf,arid,round,True,green,3.15
Cureleaf,arid,round,True,yellow,3.77
Cureleaf,arid,round,True,green,3.12
Cureleaf,arid,round,True,yellow,5.8
Cureleaf,arid,round,True,yellow,3.72
Cureleaf,arid,round,True,yellow,4.69
Cureleaf,arid,round,True,yellow,4.5
Cureleaf,arid,round,True,yellow,5.4
Cureleaf,arid,round,True,yellow,4.59
Cureleaf,arid,round,True,green,5.31
Cureleaf,arid,round,True,green,5.01
Cureleaf,arid,round,True,yellow,4.0
Cureleaf,arid,round,True,green,3.97
Cureleaf,arid,round,True,green,3.86
Cureleaf,arid,round,True,yellow,3.32
Cureleaf,arid,round,True,yellow,3.7
Cureleaf,arid,round,True,green,4.49
Cureleaf,arid,round,True,green,5.09
Cureleaf,arid,round,True,yellow,5.74
Cureleaf,arid,round,True,yellow,5.04
Cureleaf,arid,round,True,yellow,5.85
Cureleaf,arid,round,True,green,5.76
Cureleaf,arid,round,True,yellow,3.02
Cureleaf,arid,round,True,yellow,3.36
Cureleaf,arid,round,True,yellow,4.69
Cureleaf,arid,round,True,green,4.12
Cureleaf,arid,round,True,yellow,4.95
Cureleaf,arid,round,True,yellow,3.96
Cureleaf,arid,round,True,yellow,3.52
Cureleaf,arid,round,True,yellow,3.99
Cureleaf,arid,round,True,green,3.31
Cureleaf,arid,round,True,green,3.54
Cureleaf,arid,round,True,yellow,3.66
Cureleaf,arid,round,True,yellow,4.47
Cureleaf,arid,round,True,yellow,3.02
Cureleaf,arid,round,True,yellow,5.26
Cureleaf,arid,round,True,green,3.56
Cureleaf,arid,round,True,yellow,3.44
Cureleaf,arid,round,True,green,4.94
Cureleaf,arid,round,True,green,4.87
Cureleaf,arid,round,True,yellow,3.79
Cureleaf,arid,round,True,yellow,5.98
Cureleaf,arid,round,True,yellow,4.89
Cureleaf,arid,round,True,yellow,5.52
Cureleaf,arid,round,True,yellow,4.32
Cureleaf,arid,round,True,yellow,3.37
Cureleaf,arid,round,True,green,4.09
Cureleaf,arid,round,True,green,4.56
Cureleaf,arid,round,True,yellow,5.43
Cureleaf,arid,round,True,yellow,5.32
Cureleaf,arid,round,True,green,3.27
Cureleaf,arid,round,True,yellow,3.89
Cureleaf,arid,round,True,green,5.34
Cureleaf,arid,round,True,green,5.73
Cureleaf,arid,round,True,yellow,3.57
Cureleaf,arid,round,True,green,3.83
Cureleaf,arid,round,True,yellow,3.39
Cureleaf,arid,round,True,yellow,3.49
Cureleaf,arid,round,True,yellow,4.91
Cureleaf,arid,round,True,yellow,3.37
Cureleaf,arid,round,True,yellow,3.6
Cureleaf,arid,round,True,yellow,5.5
Cureleaf,arid,round,True,yellow,4.93
Cureleaf,arid,round,True,yellow,3.23
Cureleaf,arid,round,True,yellow,5.84
Cureleaf,arid,round,True,yellow,4.07
Cureleaf,arid,round,True,green,4.92
Cureleaf,arid,round,True,green,3.34
Cureleaf,arid,round,True,yellow,5.68
Cureleaf,arid,round,True,green,5.92
Cureleaf,arid,round,True,yellow,5.52
Cureleaf,arid,round,True,yellow,4.65
Cureleaf,arid,round,True,green,3.56
Cureleaf,arid,round,True,yellow,3.51
Cureleaf,arid,round,True,green,5.91
Cureleaf,arid,round,True,green,4.96
Cureleaf,arid,round,True,yellow,5.94
Cureleaf,arid,round,True,green,5.55
Cureleaf,arid,round,True,yellow,4.39
Cureleaf,arid,round,True,yellow,5.37
Cureleaf,arid,round,True,green,4.87
Cureleaf,arid,round,True,green,4.51
Cureleaf,arid,round,True,green,4.63
Cureleaf,arid,round,True,green,4.65
Cureleaf,arid,round,True,yellow,5.02
Cureleaf,arid,round,True,yellow,3.62
Cureleaf,arid,round,True,yellow,3.51
Cureleaf,arid,round,True,green,3.96
Cureleaf,arid,round,True,yellow,5.98
Cureleaf,arid,round,True,yellow,5.26
Cureleaf,arid,round,True,yellow,5.53
Cureleaf,arid,round,True,green,4.87
Cureleaf,arid,round,True,yellow,5.31
Cureleaf,arid,round,True,green,5.19
Cureleaf,arid,round,True,green,4.78
Cureleaf,arid,round,True,green,3.13
Cureleaf,arid,round,True,green,4.53
Cureleaf,arid,round,True,green,3.28
Cureleaf,arid,round,True,yellow,4.27
Cureleaf,arid,round,True,yellow,3.91
Cureleaf,arid,round,True,yellow,4.33
Cureleaf,arid,round,True,green,5.7
Cureleaf,arid,round,True,yellow,3.61
Cureleaf,arid,round,True,yellow,4.32
Cureleaf,arid,round,True,green,4.7
Cureleaf,arid,round,True,yellow,3.41
Cureleaf,arid,round,True,green,5.11
Cureleaf,arid,round,True,green,4.48
Cureleaf,arid,round,True,yellow,5.08
Cureleaf,arid,round,True,green,3.1
Cureleaf,arid,round,True,green,3.41
Cureleaf,arid,round,True,green,5.27
Cureleaf,arid,round,True,green,5.61
Cureleaf,arid,round,True,green,3.35
Cureleaf,arid,round,True,yellow,5.87
Cureleaf,arid,round,True,yellow,4.21
Cureleaf,arid,round,True,yellow,3.21
Cureleaf,arid,round,True,yellow,3.56
Cureleaf,arid,round,True,green,5.41
Cureleaf,arid,round,True,yellow,5.06
Cureleaf,arid,round,True,yellow,4.53
Cureleaf,arid,round,True,green,4.69
Cureleaf,arid,round,True,green,3.07
Cureleaf,arid,round,True,yellow,4.5
Cureleaf,arid,round,True,green,4.59
Cureleaf,arid,round,True,green,3.29
Cureleaf,arid,round,True,yellow,4.73
Cureleaf,arid,round,True,yellow,3.27
Cureleaf,arid,round,True,yellow,4.9
Cureleaf,arid,round,True,green,5.51
Cureleaf,arid,round,True,green,5.02
Cureleaf,arid,round,True,yellow,4.9
Cureleaf,arid,round,True,green,3.92
Cureleaf,arid,round,True,yellow,5.03
Cureleaf,arid,round,True,yellow,3.81
Cureleaf,arid,round,True,green,4.65
Cureleaf,arid,round,True,yellow,3.29
Cureleaf,arid,round,True,yellow,5.59
Cureleaf,arid,round,True,green,4.25
Cureleaf,arid,round,True,green,5.32
Cureleaf,arid,round,True,green,4.43
Cureleaf,arid,round,True,green,4.62
Cureleaf,arid,round,True,green,3.18
Cureleaf,arid,round,True,green,3.25
Cureleaf,arid,round,True,green,5.26
Cureleaf,arid,round,True,green,4.35
Cureleaf,arid,round,True,yellow,4.09
Cureleaf,arid,round,True,yellow,3.22
Cureleaf,arid,round,True,green,3.82
Cureleaf,arid,round,True,yellow,3.34
Cureleaf,arid,round,True,green,5.44
Cureleaf,arid,round,True,green,3.54
Cureleaf,arid,round,True,yellow,3.1
Cureleaf,arid,round,True,green,3.91
Cureleaf,arid,round,True,green,5.55
Cureleaf,arid,round,True,yellow,4.59
Cureleaf,arid,round,True,yellow,5.18
Cureleaf,arid,round,True,green,5.57
Cureleaf,arid,round,True,yellow,4.0
Cureleaf,arid,round,True,yellow,5.96
Cureleaf,arid,round,True,green,4.57
Cureleaf,arid,round,True,yellow,3.11
Cureleaf,arid,round,True,yellow,3.62
Cureleaf,arid,round,True,yellow,5.32
Cureleaf,arid,round,True,yellow,3.82
Cureleaf,arid,round,True,green,3.2
Cureleaf,arid,round,True,green,5.59
Cureleaf,arid,round,True,green,5.72
Cureleaf,arid,round,True,green,5.25
Cureleaf,arid,round,True,yellow,4.84
Cureleaf,arid,round,True,yellow,3.78
Cureleaf,arid,round,True,green,5.26
Cureleaf,arid,round,True,yellow,5.45
Cureleaf,arid,round,True,green,4.93
Cureleaf,arid,round,True,yellow,4.68
Cureleaf,arid,round,True,green,3.5
Cureleaf,arid,round,True,yellow,4.94
Cureleaf,arid,round,True,yellow,4.25
Cureleaf,arid,round,True,green,5.83
Cureleaf,arid,round,True,green,5.51
Cureleaf,arid,round,True,green,4.16
Cureleaf,arid,round,True,green,4.46
Cureleaf,arid,round,True,yellow,4.39
Cureleaf,arid,round,True,yellow,4.42
Cureleaf,arid,round,True,green,4.25
Cureleaf,arid,round,True,yellow,4.55
Cureleaf,arid,round,True,yellow,4.09
Cureleaf,arid,round,True,green,4.07
Cureleaf,arid,round,True,green,3.89
Cureleaf,arid,round,True,green,3.2
Cureleaf,arid,round,True,green,5.99
Cureleaf,arid,round,True,green,4.28
Cureleaf,arid,round,True,green,5.66
Cureleaf,arid,round,True,yellow,3.88
Cureleaf,arid,round,True,green,4.28
Cureleaf,arid,round,True,yellow,3.73
Cureleaf,arid,round,True,yellow,5.81
Cureleaf,arid,round,True,yellow,3.93
Cureleaf,arid,round,True,green,4.97
Cureleaf,arid,round,True,yellow,4.49
Cureleaf,arid,round,True,green,4.19
Cureleaf,arid,round,True,green,3.84
Cureleaf,arid,round,True,yellow,5.49
Cureleaf,arid,round,True,green,3.47
Cureleaf,arid,round,True,green,5.55
Cureleaf,arid,round,True,green,5.5
Cureleaf,arid,round,True,green,5.17
Cureleaf,arid,round,True,yellow,4.71
Cureleaf,arid,round,True,yellow,4.53
Cureleaf,arid,round,True,green,3.14
Cureleaf,arid,round,True,yellow,3.41
Cureleaf,arid,round,True,yellow,3.91
Cureleaf,arid,round,True,green,4.32
Cureleaf,arid,round,True,yellow,5.16
Cureleaf,arid,round,True,green,3.24
Cureleaf,arid,round,True,green,4.76
Cureleaf,arid,round,True,green,5.36
Cureleaf,arid,round,True,yellow,4.81
Cureleaf,arid,round,True,green,3.67
Cureleaf,arid,round,True,yellow,4.79
Cureleaf,arid,round,True,yellow,4.84
Cureleaf,arid,round,True,yellow,3.51
Cureleaf,arid,round,True,green,3.06
Cureleaf,arid,round,True,yellow,4.75
Cureleaf,arid,round,True,yellow,5.25
Cureleaf,arid,round,True,yellow,5.64
Cureleaf,arid,round,True,green,5.73
Cureleaf,arid,round,True,yellow,4.45
Cureleaf,arid,round,True,yellow,3.8
Cureleaf,arid,round,True,yellow,5.23
Cureleaf,arid,round,True,yellow,5.53
Cureleaf,arid,round,True,green,4.47
Cureleaf,arid,round,True,yellow,3.31
Cureleaf,arid,round,True,green,4.57
Cureleaf,arid,round,True,green,4.02
Cureleaf,arid,round,True,yellow,5.39
Cureleaf,arid,round,True,green,5.52
Cureleaf,arid,round,True,green,4.89
Cureleaf,arid,round,True,yellow,4.97
Cureleaf,arid,round,True,green,5.92
Cureleaf,arid,round,True,green,5.83
Cureleaf,arid,round,True,green,5.49
Cureleaf,arid,round,True,green,5.54
Rainbow Orchid,temperate,rectangular,True,orange,6.42
Rainbow Orchid,temperate,rectangular,True,green,7.6
Rainbow Orchid,temperate,rectangular,True,yellow,5.84
Rainbow Orchid,temperate,rectangular,True,orange,5.37
Rainbow Orchid,temperate,rectangular,True,green,4.24
Rainbow Orchid,temperate,rectangular,True,white,4.74
Rainbow Orchid,temperate,rectangular,True,blue,5.7
Rainbow Orchid,temperate,rectangular,True,black,5.9
Rainbow Orchid,temperate,rectangular,True,red,6.32
Rainbow Orchid,temperate,rectangular,True,purple,6.62
Rainbow Orchid,temperate,rectangular,True,white,4.65
Rainbow Orchid,temperate,rectangular,True,orange,7.16
Rainbow Orchid,temperate,rectangular,True,purple,4.06
Rainbow Orchid,temperate,rectangular,True,blue,7.3
Rainbow Orchid,temperate,rectangular,True,blue,7.09
Rainbow Orchid,temperate,rectangular,True,yellow,4.07
Rainbow Orchid,temperate,rectangular,True,orange,5.42
Rainbow Orchid,temperate,rectangular,True,white,5.37
Rainbow Orchid,temperate,rectangular,True,green,7.42
Rainbow Orchid,temperate,rectangular,True,orange,5.41
Rainbow Orchid,temperate,rectangular,True,black,5.48
Rainbow Orchid,temperate,rectangular,True,purple,4.9
Rainbow Orchid,temperate,rectangular,True,purple,7.31
Rainbow Orchid,temperate,rectangular,True,red,7.24
Rainbow Orchid,temperate,rectangular,True,red,4.97
Rainbow Orchid,temperate,rectangular,True,yellow,5.19
Rainbow Orchid,temperate,rectangular,True,orange,5.35
Rainbow Orchid,temperate,rectangular,True,white,5.05
Rainbow Orchid,temperate,rectangular,True,white,4.34
Rainbow Orchid,temperate,rectangular,True,black,7.03
Rainbow Orchid,temperate,rectangular,True,black,7.86
Rainbow Orchid,temperate,rectangular,True,white,5.38
Rainbow Orchid,temperate,rectangular,True,orange,6.02
Rainbow Orchid,temperate,rectangular,True,blue,7.24
Rainbow Orchid,temperate,rectangular,True,blue,5.46
Rainbow Orchid,temperate,rectangular,True,white,4.55
Rainbow Orchid,temperate,rectangular,True,yellow,6.25
Rainbow Orchid,temperate,rectangular,True,green,6.73
Rainbow Orchid,temperate,rectangular,True,orange,6.1
Rainbow Orchid,temperate,rectangular,True,white,7.07
Rainbow Orchid,temperate,rectangular,True,yellow,6.64
Rainbow Orchid,temperate,rectangular,True,orange,4.83
Rainbow Orchid,temperate,rectangular,True,blue,6.91
Rainbow Orchid,temperate,rectangular,True,orange,5.8
Rainbow Orchid,temperate,rectangular,True,red,5.12
Rainbow Orchid,temperate,rectangular,True,black,7.49
Rainbow Orchid,temperate,rectangular,True,purple,5.04
Rainbow Orchid,temperate,rectangular,True,orange,7.04
Rainbow Orchid,temperate,rectangular,True,blue,5.0
Rainbow Orchid,temperate,rectangular,True,purple,5.63
Rainbow Orchid,temperate,rectangular,True,green,7.39
Rainbow Orchid,temperate,rectangular,True,blue,7.11
Rainbow Orchid,temperate,rectangular,True,purple,7.63
Rainbow Orchid,temperate,rectangular,True,white,7.6
Rainbow Orchid,temperate,rectangular,True,purple,7.43
Rainbow Orchid,temperate,rectangular,True,green,5.17
Rainbow Orchid,temperate,rectangular,True,orange,4.08
Rainbow Orchid,temperate,rectangular,True,blue,7.47
Rainbow Orchid,temperate,rectangular,True,red,7.38
Rainbow Orchid,temperate,rectangular,True,white,5.61
Rainbow Orchid,temperate,rectangular,True,orange,7.68
Rainbow Orchid,temperate,rectangular,True,green,5.7
Rainbow Orchid,temperate,rectangular,True,blue,5.9
Rainbow Orchid,temperate,rectangular,True,yellow,7.04
Rainbow Orchid,temperate,rectangular,True,yellow,6.19
Rainbow Orchid,temperate,rectangular,True,white,4.95
Rainbow Orchid,temperate,rectangular,True,green,4.94
Rainbow Orchid,temperate,rectangular,True,white,6.57
Rainbow Orchid,temperate,rectangular,True,orange,7.68
Rainbow Orchid,temperate,rectangular,True,green,4.23
Rainbow Orchid,temperate,rectangular,True,orange,7.2
Rainbow Orchid,temperate,rectangular,True,red,7.9
Rainbow Orchid,temperate,rectangular,True,white,5.37
Rainbow Orchid,temperate,rectangular,True,red,5.4
Rainbow Orchid,temperate,rectangular,True,purple,7.04
Rainbow Orchid,temperate,rectangular,True,orange,6.73
Rainbow Orchid,temperate,rectangular,True,black,5.03
Rainbow Orchid,temperate,rectangular,True,yellow,7.45
Rainbow Orchid,temperate,rectangular,True,black,5.21
Rainbow Orchid,temperate,rectangular,True,red,4.2
Rainbow Orchid,temperate,rectangular,True,orange,7.81
Rainbow Orchid,temperate,rectangular,True,white,5.66
Rainbow Orchid,temperate,rectangular,True,purple,5.33
Rainbow Orchid,temperate,rectangular,True,black,7.66
Rainbow Orchid,temperate,rectangular,True,yellow,4.69
Rainbow Orchid,temperate,rectangular,True,red,7.34
Rainbow Orchid,temperate,rectangular,True,orange,6.69
Rainbow Orchid,temperate,rectangular,True,red,5.86
Rainbow Orchid,temperate,rectangular,True,white,6.99
Rainbow Orchid,temperate,rectangular,True,green,6.1
Rainbow Orchid,temperate,rectangular,True,red,6.98
Rainbow Orchid,temperate,rectangular,True,black,7.81
Rainbow Orchid,temperate,rectangular,True,green,4.08
Rainbow Orchid,temperate,rectangular,True,orange,6.47
Rainbow Orchid,temperate,rectangular,True,yellow,4.43
Rainbow Orchid,temperate,rectangular,True,purple,4.2
Rainbow Orchid,temperate,rectangular,True,yellow,5.35
Rainbow Orchid,temperate,rectangular,True,green,4.48
Rainbow Orchid,temperate,rectangular,True,yellow,5.86
Rainbow Orchid,temperate,rectangular,True,red,4.45
Rainbow Orchid,temperate,rectangular,True,red,4.9
Rainbow Orchid,temperate,rectangular,True,green,5.34
Rainbow Orchid,temperate,rectangular,True,red,7.99
Rainbow Orchid,temperate,rectangular,True,yellow,6.52
Rainbow Orchid,temperate,rectangular,True,red,5.01
Rainbow Orchid,temperate,rectangular,True,purple,7.87
Rainbow Orchid,temperate,rectangular,True,yellow,6.21
Rainbow Orchid,temperate,rectangular,True,red,7.35
Rainbow Orchid,temperate,rectangular,True,blue,4.39
Rainbow Orchid,temperate,rectangular,True,red,6.48
Rainbow Orchid,temperate,rectangular,True,yellow,6.28
Rainbow Orchid,temperate,rectangular,True,orange,6.18
Rainbow Orchid,temperate,rectangular,True,yellow,7.68
Rainbow Orchid,temperate,rectangular,True,white,5.79
Rainbow Orchid,temperate,rectangular,True,black,7.01
Rainbow Orchid,temperate,rectangular,True,white,5.33
Rainbow Orchid,temperate,rectangular,True,yellow,7.3
Rainbow Orchid,temperate,rectangular,True,white,7.95
Rainbow Orchid,temperate,rectangular,True,yellow,4.54
Rainbow Orchid,temperate,rectangular,True,red,4.26
Rainbow Orchid,temperate,rectangular,True,blue,7.69
Rainbow Orchid,temperate,rectangular,True,black,7.48
Rainbow Orchid,temperate,rectangular,True,orange,4.76
Rainbow Orchid,temperate,rectangular,True,purple,7.64
Rainbow Orchid,temperate,rectangular,True,red,5.71
Rainbow Orchid,temperate,rectangular,True,blue,4.72
Rainbow Orchid,temperate,rectangular,True,blue,5.47
Rainbow Orchid,temperate,rectangular,True,purple,6.03
Rainbow Orchid,temperate,rectangular,True,green,4.3
Rainbow Orchid,temperate,rectangular,True,yellow,7.23
Rainbow Orchid,temperate,rectangular,True,purple,4.46
Rainbow Orchid,temperate,rectangular,True,white,5.96
Rainbow Orchid,temperate,rectangular,True,green,5.16
Rainbow Orchid,temperate,rectangular,True,white,7.36
Rainbow Orchid,temperate,rectangular,True,purple,4.09
Rainbow Orchid,temperate,rectangular,True,white,6.64
Rainbow Orchid,temperate,rectangular,True,blue,4.68
